2020-09-22 16:32:06+02,bf9d3a1f-c8a0-4ec3-93ed-018900da43c1,1.069,1.2790000000000001,1.239,1,1,1
2020-09-22 17:05:13+02,bf9d3a1f-c8a0-4ec3-93ed-018900da43c1,1.0390000000000001,1.239,1.199,1,1,1
2020-09-22 18:05:17+02,bf9d3a1f-c8a0-4ec3-93ed-018900da43c1,1.0390000000000001,1.229,1.189,0,1,1
2020-09-22 19:20:07+02,bf9d3a1f-c8a0-4ec3-93ed-018900da43c1,1.069,1.2590000000000001,1.219,1,1,1
2020-09-22 19:50:08+02,bf9d3a1f-c8a0-4ec3-93ed-018900da43c1,1.0290000000000001,1.229,1.189,1,1,1
2020-09-22 00:36:05+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.059,1.269,1.229,1,1,1
2020-09-22 06:56:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.149,1.359,1.319,1,1,1
2020-09-22 07:38:07+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.129,1.339,1.299,1,1,1
2020-09-22 07:58:08+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.089,1.299,1.259,1,1,1
2020-09-22 08:18:08+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.259,1.219,1,1,1
2020-09-22 09:40:09+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.249,1.209,0,1,1
2020-09-22 10:28:07+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.109,1.2890000000000001,1.249,1,1,1
2020-09-22 11:08:08+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.249,1.209,1,1,1
2020-09-22 11:28:08+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.239,1.199,0,1,1
2020-09-22 12:28:07+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.229,1.189,0,1,1
2020-09-22 12:38:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0290000000000001,1.229,1.189,1,0,0
2020-09-22 13:30:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.2690000000000001,1.229,1,1,1
2020-09-22 14:40:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.069,1.2590000000000001,1.219,0,1,1
2020-09-22 15:18:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0390000000000001,1.239,1.199,1,1,1
2020-09-22 16:28:08+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.079,1.2790000000000001,1.239,1,1,1
2020-09-22 17:08:08+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0390000000000001,1.239,1.199,1,1,1
2020-09-22 17:40:07+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0390000000000001,1.229,1.189,0,1,1
2020-09-22 18:38:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0290000000000001,1.229,1.189,1,0,0
2020-09-22 19:16:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0590000000000002,1.2590000000000001,1.219,1,1,1
2020-09-22 19:38:06+02,fd606c1d-2f43-47df-8934-d1ea98871767,1.0290000000000001,1.229,1.189,1,1,1
2020-09-22 06:04:13+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.999,1.269,1.229,1,1,1
2020-09-22 06:56:06+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.089,1.359,1.319,1,1,1
2020-09-22 07:38:07+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.089,1.319,1.279,0,1,1
2020-09-22 07:48:07+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.029,1.319,1.279,1,0,0
2020-09-22 07:56:06+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.029,1.299,1.259,0,1,1
2020-09-22 09:40:09+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0290000000000001,1.2790000000000001,1.239,0,1,1
2020-09-22 10:06:04+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0290000000000001,1.2690000000000001,1.229,0,1,1
